Q U E R Y  1
Customer ID: ALFKI || Customer Name: Maria Anders
Order ID: 10839 || Customer ID: TRADH || Customer Name: Anabela Domingues || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10854 || Customer ID: ERNSH || Customer Name: Roland Mendel || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10855 || Customer ID: OLDWO || Customer Name: Rene Phillips || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10856 || Customer ID: ANTON || Customer Name: Antonio Moreno || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10860 || Customer ID: FRANR || Customer Name: Carine Schmitt || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10879 || Customer ID: WILMK || Customer Name: Matti Karttunen || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10895 || Customer ID: ERNSH || Customer Name: Roland Mendel || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10897 || Customer ID: HUNGO || Customer Name: Patricia McKenna || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10903 || Customer ID: HANAR || Customer Name: Mario Pontes || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10904 || Customer ID: WHITC || Customer Name: Karl Jablonski || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10911 || Customer ID: GODOS || Customer Name: José Pedro Freyre || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10918 || Customer ID: BOTTM || Customer Name: Elizabeth Lincoln || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10924 || Customer ID: BERGS || Customer Name: Christina Berglund || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10925 || Customer ID: HANAR || Customer Name: Mario Pontes || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10934 || Customer ID: LEHMS || Customer Name: Renate Messner || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10936 || Customer ID: GREAL || Customer Name: Howard Snyder || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10938 || Customer ID: QUICK || Customer Name: Horst Kloss || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10947 || Customer ID: BSBEV || Customer Name: Victoria Ashworth || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10948 || Customer ID: GODOS || Customer Name: José Pedro Freyre || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10960 || Customer ID: HILAA || Customer Name: Carlos Hernández || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10964 || Customer ID: SPECD || Customer Name: Dominique Perrier || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10974 || Customer ID: SPLIR || Customer Name: Art Braunschweiger || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 10988 || Customer ID: RATTC || Customer Name: Paula Wilson || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 11003 || Customer ID: THECR || Customer Name: Liu Wong || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 11004 || Customer ID: MAISD || Customer Name: Catherine Dewey || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 11006 || Customer ID: GREAL || Customer Name: Howard Snyder || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 11011 || Customer ID: ALFKI || Customer Name: Maria Anders || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 11021 || Customer ID: QUICK || Customer Name: Horst Kloss || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 11041 || Customer ID: CHOPS || Customer Name: Yang Wang || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 11049 || Customer ID: GOURL || Customer Name: André Fonseca || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 11052 || Customer ID: HANAR || Customer Name: Mario Pontes || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 11057 || Customer ID: NORTS || Customer Name: Simon Crowther || Employee ID: 3 || Employee Name : $Janet $Leverling 
Order ID: 11063 || Customer ID: HUNGO || Customer Name: Patricia McKenna || Employee ID: 3 || Employee Name : $Janet $Leverling 

